,,,,,,,,,,,Column Header,Database Field Type,Why it’s critical
,NAWIRI HAIR PRODUCTS - STOCK 2026,,,,,,,,,,Handle (Parent Name),String / Text,"Identifies that all these rows belong to the same product (e.g.,"
,,,,,,,,,,,,,brazilian-straight
Handle,Title,SKU,Hair_Type,Texture,Color,Length,Cost_Ksh,Retail_Ksh,Inventory,Image_URL,,,).
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P27/33,"24""",,,32,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P350/33,"24""",,,16,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P27/30,"24""",,,22,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P27/30/613,"24""",,,44,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P27/33/613,"24""",,,25,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,T33,"24""",,,28,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,#613,"24""",,,32,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,B29,"24""",,,20,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,C14,"24""",,,18,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,C15,"24""",,,31,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P30/613,"24""",,,20,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P27/613,"24""",,,18,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,TGREY,"24""",,,14,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,MP2,"24""",,,10,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,P24/171,"24""",,,12,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,T30,"24""",,,26,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,T27,"24""",,,9,,,,
french-curl-24-inch,French Curl 24 Inch,,FRENCH CURL 24 INCH,Curly,D.PINK,"24""",,,15,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,1B,"18""",,,12,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,#30,"18""",,,24,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,#27,"18""",,,21,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,#33,"18""",,,30,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,#613,"18""",,,25,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,#350,"18""",,,27,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,BUG,"18""",,,32,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,T30,"18""",,,16,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,T350,"18""",,,11,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,TBUG,"18""",,,15,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,T33,"18""",,,22,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,B29,"18""",,,46,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,C14,"18""",,,19,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,C15,"18""",,,19,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,OTBUG,"18""",,,29,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,OT350,"18""",,,20,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,P27/613,"18""",,,8,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,P30/613,"18""",,,39,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,OT33/30,"18""",,,10,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,P30/33,"18""",,,1,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,OTGREEN,"18""",,,5,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,MP2,"18""",,,16,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,C10,"18""",,,5,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,B6,"18""",,,10,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,C26,"18""",,,2,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,OTRED,"18""",,,10,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,C17,"18""",,,6,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,B41,"18""",,,10,,,,
french-curl-18inch,French Curl 18Inch,,FRENCH CURL 18INCH,Curly,P27/613/PINK,"18""",,,15,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,1B,"14""",,,23,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,#27,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,#30,"14""",,,22,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,#33,"14""",,,41,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,#613,"14""",,,29,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,#350,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,BUG,"14""",,,24,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,P30/33,"14""",,,24,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,P30/613,"14""",,,17,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,B29,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C14,"14""",,,20,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C15,"14""",,,15,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,P27/613,"14""",,,24,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,T33,"14""",,,18,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,T30,"14""",,,22,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,OTBUG,"14""",,,29,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,OT350,"14""",,,20,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,MP2,"14""",,,21,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,P27/PINK/613,"14""",,,36,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,OTRED,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,D4,"14""",,,2,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C10,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C11,"14""",,,0,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,B41,"14""",,,10,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C26,"14""",,,0,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,B6,"14""",,,1,,,,
french-curl-14inch,French Curl 14Inch,,FRENCH CURL 14INCH,Curly,C17,"14""",,,10,,,,
